72,718,0,0,0,90,0,12.43,15.14,1,1,15.74,
72,748,0,0,0,90,0,12.14,14.98,1,1,15.76,
72,818,0,0,0,90,0,11.67,14.46,1,1,15.78,
72,848,0,0,0,90,0,11.31,14.08,1,1,15.83,
72,918,0,0,0,90,0,11.24,13.97,1,1,15.85,
72,948,0,0,0,90,0,11.98,14.62,1,1,15.87,
72,1018,0,0,0,90,0,11.61,14.4,1,1,15.92,
72,1048,0,0,0,90,0,11.69,14.75,1,1,15.92,
72,1118,0,0,0,90,0,12.33,15.12,1,1,15.94,
72,1148,0,0,0,90,0,12.32,14.97,1,1,15.96,
72,1218,0,0,0,90,0,12.28,15.48,1,1,15.96,
72,1248,0,0,0,90,0,12.42,14.97,1,1,15.98,
72,1318,0,0,0,90,0,12.12,14.79,1,1,16.01,
72,1348,0,0,0,90,0,12.68,15.2,1,1,16.05,
72,1418,0,0,0,90,0,12.47,15.23,1,1,16.05,
72,1448,0,0,0,90,0,12.51,15.43,1,1,16.1,
72,1518,0,0,0,90,0,12.29,15,1,1,16.12,
72,1548,0,0,0,90,0,12.15,14.8,1,1,16.14,
72,1618,0,0,0,90,0,11.75,14.57,1,1,16.16,
72,1648,0,0,0,90,0,11.81,14.4,1,1,16.16,
72,1718,0,0,0,90,0,11.75,14.56,1,1,16.16,
72,1748,0,0,0,90,0,12.26,14.97,1,1,16.14,
72,1818,0,0,0,90,0,11.84,14.65,1,1,16.14,
72,1848,0,0,0,90,0,11.42,14.06,1,1,16.12,
72,1918,0,0,0,90,0,10.48,12.94,1,1,16.12,
72,1948,0,0,0,90,0,10.72,13.1,1,1,16.07,
72,2018,0,0,0,90,0,10.43,13.18,1,1,16.05,
72,2048,0,0,0,90,0,10.53,13.4,1,1,16.01,
72,2118,0,0,0,90,0,10.77,13.74,1,1,15.96,
72,2148,0,0,0,90,0,11.02,13.99,1,1,15.94,
72,2218,0,0,0,90,0,11.2,14.05,1,1,15.92,
72,2248,0,0,0,90,0,11.41,14.12,1,1,15.89,
72,2318,0,0,0,90,0,11.69,14.44,1,1,15.89,
72,2348,0,0,0,90,0,11.97,14.85,1,1,15.87,
73,18,0,0,0,90,0,11.94,14.69,1,1,15.87,
73,48,0,0,0,90,0,11.98,14.67,1,1,15.87,
73,118,0,0,0,90,0,12.05,14.78,1,1,15.87,
73,148,0,0,0,90,0,12.12,14.73,1,1,15.85,
73,218,0,0,0,90,0,12.22,14.87,1,1,15.85,
73,248,0,0,0,90,0,12.18,14.91,1,1,15.85,
73,318,0,0,0,90,0,12.27,14.92,1,1,15.85,
73,348,0,0,0,90,0,11.95,14.79,1,1,15.85,
73,418,0,0,0,90,0,11.82,14.16,1,1,15.85,
73,448,0.0176,0.9174,0,0,0.069,11.08,13.58,1,1,15.85,
73,518,0,0,0,90,0,9.83,12.09,1,1,15.85,
73,548,0.0374,0.9174,0,359.6,0,7.87,10.8,1,1,15.85,
73,618,0,0,0,90,0,7.81,10.52,1,1,15.85,
73,648,0.0176,0.9174,0,359.9,0.063,8.2,10.94,1,1,15.87,
73,718,0,0,0,90,0,8.58,11.14,1,1,15.87,
73,748,0,0,0,90,0,9.24,11.97,1,1,15.89,
73,818,0.0176,0.9174,0,359.6,0,9.3,11.57,1,1,15.92,
73,848,0.0374,0.9174,0,359.9,0.19,8.48,10.83,1,1,15.92,
73,918,0,0,0,90,0,7.36,10.44,1,1,15.94,
73,948,0.0176,0.9174,0,16.85,0.186,7.88,10.56,1,1,15.94,
73,1018,0.0176,0.9174,0,17.2,0.19,8.42,11.14,1,1,15.92,
73,1048,0.0726,0.9174,0,18.44,0.2,8.24,10.84,1,1,15.92,
73,1118,0,0,0,90,0,7.69,10.1,1,1,15.89,
73,1148,0.0176,0.9174,0,19.38,0.198,8.54,11.2,1,1,15.87,
73,1218,0.0176,0.9174,0,19.38,0.198,8.71,11.74,1,1,15.87,
73,1248,0,0,0,90,0,8.88,11.4,1,1,15.87,
73,1318,0.0176,0.9174,0,19.62,0.198,8.56,10.55,1,1,15.87,
73,1348,0,0,0,90,0,8.9,10.08,1,1,15.89,
73,1418,0,0,0,90,0,10,11.91,1,1,15.89,
73,1448,0,0,0,90,0,10.67,13.3,1,1,15.89,
73,1518,0,0,0,90,0,11.41,13.63,1,1,15.92,
73,1548,0,0,0,90,0,11.92,13.69,1,1,15.96,
73,1618,0,0,0,90,0,13.03,15.1,1,1,15.96,
73,1648,0,0,0,90,0,14.34,16.89,1,1,16.01,
73,1718,0,0,0,90,0,15.87,18.24,1,1,16.05,
73,1748,0,0,0,90,0,12.23,12.58,1,1,16.1,
73,1818,0,0,0,90,0,13.2,15.59,1,1,16.14,
73,1848,0,0,0,90,0,14.28,16.89,1,1,16.19,
73,1918,0,0,0,90,0,14.67,17.06,1,1,16.23,
73,1948,0,0,0,90,0,14.86,17.42,1,1,16.28,
73,2018,0,0,0,90,0,14.34,16.75,1,1,16.3,
73,2048,0,0,0,90,0,14.81,17.2,1,1,16.34,
73,2118,0,0,0,90,0,14.78,17.46,1,1,16.41,
73,2148,0,0,0,90,0,14.7,17.36,1,1,16.43,
73,2218,0,0,0,90,0,14.2,16.84,1,1,16.48,
73,2248,0,0,0,90,0,13.86,16.47,1,1,16.5,
73,2318,0,0,0,90,0,14.15,16.89,1,1,16.5,
73,2348,0,0,0,90,0,13.94,16.45,1,1,16.53,
74,18,0,0,0,90,0,13.98,16.47,1,1,16.53,
74,48,0,0,0,90,0,14.33,16.9,1,1,16.53,
74,118,0,0,0,90,0,14.86,17.23,1,1,16.53,
74,148,0,0,0,90,0,15.23,17.91,1,1,16.53,
74,218,0,0,0,90,0,15.09,17.5,1,1,16.53,
74,248,0,0,0,90,0,15.55,18.05,1,1,16.55,
74,318,0,0,0,90,0,16.05,18.69,1,1,16.57,
74,348,0,0,0,90,0,15.78,18.22,1,1,16.57,
74,418,0,0,0,90,0,15.62,18.22,1,1,16.59,
74,448,0,0,0,90,0,16.25,18.67,1,1,16.64,
74,518,0,0,0,90,0,13.37,14.32,1,1,16.66,
74,548,0,0,0,90,0,12.04,13.97,1,1,16.68,
74,618,0,0,0,90,0,12.33,14.65,1,1,16.71,
74,648,0,0,0,90,0,11.28,13,1,1,16.75,
74,718,0,0,0,90,0,11.08,13.09,1,1,16.78,
74,748,0,0,0,90,0,10.16,12.55,1,1,16.82,
74,818,0,0,0,90,0,10.38,12.63,1,1,16.84,
74,848,0,0,0,90,0,9.87,11.86,1,1,16.84,
74,918,0,0,0,90,0,9.79,11.53,1,1,16.84,
74,948,0,0,0,90,0,8.22,10.1,1,1,16.87,
74,1018,0,0,0,90,0,8.44,9.87,1,1,16.87,
74,1048,0,0,0,90,0,8.28,9.73,1,1,16.84,
74,1118,0,0,0,90,0,9.75,11.67,1,1,16.82,
74,1148,0,0,0,90,0,11.12,13.09,1,1,16.8,
74,1218,0,0,0,90,0,11.49,13.48,1,1,16.78,
74,1248,0,0,0,90,0,13.04,15.65,1,1,16.75,
74,1318,0,0,0,90,0,14.62,17.09,1,1,16.73,
74,1348,0,0,0,90,0,15.84,17.91,1,1,16.68,
74,1418,0,0,0,90,0,16.65,19.17,1,1,16.68,
74,1448,0,0,0,90,0,17.69,20.39,1,1,16.64,
74,1518,0,0,0,90,0,13.88,14.61,1,1,16.62,
74,1548,0,0,0,90,0,16.09,18.28,1,1,16.59,
74,1618,0,0,0,90,0,16.22,17.34,1,1,16.59,
74,1648,0,0,0,90,0,13.53,14.28,1,1,16.57,
74,1718,0,0,0,90,0,15.97,18.16,1,1,16.59,
74,1748,0,0,0,90,0,14.21,15.26,1,1,16.62,
74,1818,0,0,0,90,0,13.68,15.67,1,1,16.66,
